game_id,period,seconds_remaining_in_period,seconds_remaining_in_game,score_diff,home_fouls,away_fouls,foul_diff,possession,home_win
0022301191,1,132.0,2292.0,-8,5,2,3,0,1
0022301191,1,132.0,2292.0,-9,5,2,3,0,1
0022301191,1,110.0,2270.0,-7,5,2,3,1,1
0022301191,1,98.0,2258.0,-7,5,2,3,0,1
0022301191,1,96.0,2256.0,-7,5,2,3,1,1
0022301191,1,91.0,2251.0,-7,5,2,3,1,1
0022301191,1,88.0,2248.0,-7,5,2,3,0,1
0022301191,1,72.0,2232.0,-9,5,2,3,0,1
0022301191,1,56.0,2216.0,-7,5,2,3,1,1
0022301191,1,37.1,2197.1,-10,5,2,3,0,1
0022301191,1,17.8,2177.8,-8,5,2,3,1,1
0022301191,1,0.3,2160.3,-8,5,2,3,0,1
0022301191,1,0.3,2160.3,-8,5,2,3,0,1
0022301191,1,0.0,2160.0,-8,5,2,3,0,1
0022301191,2,720.0,2160.0,-8,5,2,3,0,1
0022301191,2,702.0,2142.0,-8,5,2,3,1,1
0022301191,2,699.0,2139.0,-8,5,2,3,0,1
0022301191,2,690.0,2130.0,-8,5,2,3,0,1
0022301191,2,686.0,2126.0,-8,5,2,3,1,1
0022301191,2,675.0,2115.0,-8,5,2,3,1,1
0022301191,2,675.0,2115.0,-8,5,2,3,1,1
0022301191,2,670.0,2110.0,-8,5,2,3,0,1
0022301191,2,670.0,2110.0,-8,5,2,3,0,1
0022301191,2,653.0,2093.0,-8,5,2,3,1,1
0022301191,2,651.0,2091.0,-8,5,2,3,0,1
0022301191,2,642.0,2082.0,-8,5,2,3,0,1
0022301191,2,641.0,2081.0,-8,5,2,3,1,1
0022301191,2,633.0,2073.0,-8,5,2,3,1,1
0022301191,2,633.0,2073.0,-8,5,2,3,1,1
0022301191,2,619.0,2059.0,-8,5,2,3,0,1
0022301191,2,619.0,2059.0,-8,5,2,3,0,1
0022301191,2,597.0,2037.0,-8,5,2,3,1,1
0022301191,2,597.0,2037.0,-8,5,2,3,1,1
0022301191,2,594.0,2034.0,-8,5,2,3,1,1
0022301191,2,594.0,2034.0,-8,5,2,3,1,1
0022301191,2,594.0,2034.0,-8,5,2,3,1,1
0022301191,2,594.0,2034.0,-8,5,2,3,1,1
0022301191,2,582.0,2022.0,-8,5,2,3,0,1
0022301191,2,582.0,2022.0,-8,5,2,3,0,1
0022301191,2,581.0,2021.0,-8,5,2,3,1,1
0022301191,2,565.0,2005.0,-6,5,2,3,1,1
0022301191,2,542.0,1982.0,-8,5,2,3,0,1
0022301191,2,518.0,1958.0,-6,5,2,3,1,1
0022301191,2,498.0,1938.0,-6,6,2,4,1,1
0022301191,2,498.0,1938.0,-7,6,2,4,0,1
0022301191,2,498.0,1938.0,-7,6,2,4,0,1
0022301191,2,498.0,1938.0,-7,6,2,4,0,1
0022301191,2,498.0,1938.0,-7,6,2,4,0,1
0022301191,2,498.0,1938.0,-7,6,2,4,0,1
0022301191,2,498.0,1938.0,-8,6,2,4,0,1
0022301191,2,482.0,1922.0,-8,6,2,4,1,1
0022301191,2,478.0,1918.0,-8,6,2,4,0,1
0022301191,2,466.0,1906.0,-8,6,2,4,0,1
0022301191,2,464.0,1904.0,-8,6,2,4,1,1
0022301191,2,463.0,1903.0,-8,6,2,4,1,1
0022301191,2,463.0,1903.0,-8,6,2,4,1,1
0022301191,2,462.0,1902.0,-10,6,2,4,0,1
0022301191,2,447.0,1887.0,-8,6,2,4,1,1
0022301191,2,435.0,1875.0,-8,6,2,4,1,1
0022301191,2,435.0,1875.0,-8,6,2,4,1,1
0022301191,2,426.0,1866.0,-11,6,2,4,0,1
0022301191,2,411.0,1851.0,-9,6,2,4,1,1
0022301191,2,398.0,1838.0,-9,6,2,4,0,1
0022301191,2,395.0,1835.0,-9,6,2,4,1,1
0022301191,2,377.0,1817.0,-6,6,2,4,1,1
0022301191,2,376.0,1816.0,-6,6,2,4,1,1
0022301191,2,376.0,1816.0,-6,6,2,4,1,1
0022301191,2,362.0,1802.0,-6,6,2,4,0,1
0022301191,2,362.0,1802.0,-6,6,2,4,0,1
0022301191,2,357.0,1797.0,-6,6,3,3,0,1
0022301191,2,357.0,1797.0,-5,6,3,3,1,1
0022301191,2,357.0,1797.0,-4,6,3,3,1,1
0022301191,2,332.0,1772.0,-4,6,3,3,0,1
0022301191,2,330.0,1770.0,-4,6,3,3,1,1
0022301191,2,320.0,1760.0,-4,6,3,3,1,1
0022301191,2,318.0,1758.0,-4,6,3,3,0,1
0022301191,2,301.0,1741.0,-4,6,3,3,0,1
0022301191,2,298.0,1738.0,-4,6,3,3,1,1
0022301191,2,293.0,1733.0,-2,6,3,3,1,1
0022301191,2,273.0,1713.0,-2,6,3,3,0,1
0022301191,2,269.0,1709.0,-2,6,3,3,1,1
0022301191,2,267.0,1707.0,-2,6,4,2,1,1
0022301191,2,267.0,1707.0,-1,6,4,2,1,1
0022301191,2,267.0,1707.0,0,6,4,2,1,1
0022301191,2,246.0,1686.0,0,6,4,2,0,1
0022301191,2,244.0,1684.0,0,6,4,2,1,1
0022301191,2,230.0,1670.0,0,6,4,2,1,1
0022301191,2,230.0,1670.0,0,6,4,2,1,1
0022301191,2,224.0,1664.0,0,7,4,3,1,1
0022301191,2,224.0,1664.0,0,7,4,3,1,1
0022301191,2,210.0,1650.0,0,8,4,4,1,1
0022301191,2,210.0,1650.0,-1,8,4,4,0,1
0022301191,2,210.0,1650.0,-2,8,4,4,0,1
0022301191,2,210.0,1650.0,-3,8,4,4,0,1
0022301191,2,196.0,1636.0,-3,8,4,4,1,1
0022301191,2,194.0,1634.0,-3,8,4,4,0,1
0022301191,2,187.0,1627.0,-3,8,4,4,0,1
0022301191,2,187.0,1627.0,-3,8,5,3,0,1
0022301191,2,166.0,1606.0,-3,8,5,3,1,1
0022301191,2,164.0,1604.0,-3,8,5,3,0,1
0022301191,2,160.0,1600.0,-3,8,5,3,0,1
0022301191,2,160.0,1600.0,-3,8,5,3,0,1
0022301191,2,158.0,1598.0,-3,8,5,3,1,1
0022301191,2,152.0,1592.0,-1,8,5,3,1,1
0022301191,2,132.0,1572.0,-1,8,5,3,0,1
0022301191,2,130.0,1570.0,-1,8,5,3,1,1
0022301191,2,126.0,1566.0,-1,8,6,2,1,1
0022301191,2,126.0,1566.0,-1,8,6,2,1,1
0022301191,2,126.0,1566.0,-1,8,6,2,1,1
0022301191,2,120.0,1560.0,-1,8,7,1,1,1
0022301191,2,120.0,1560.0,0,8,7,1,1,1
0022301191,2,120.0,1560.0,1,8,7,1,1,1
0022301191,2,101.0,1541.0,1,8,7,1,0,1
0022301191,2,97.0,1537.0,1,8,7,1,1,1
0022301191,2,92.0,1532.0,1,8,7,1,1,1
0022301191,2,89.0,1529.0,1,8,7,1,0,1
0022301191,2,83.0,1523.0,1,8,7,1,0,1
0022301191,2,79.0,1519.0,1,8,7,1,1,1
0022301191,2,69.0,1509.0,3,8,7,1,1,1
0022301191,2,45.4,1485.4,3,8,7,1,0,1
0022301191,2,42.8,1482.8,3,8,7,1,1,1
0022301191,2,33.7,1473.7,5,8,7,1,1,1
0022301191,2,19.5,1459.5,5,9,7,2,1,1
0022301191,2,19.5,1459.5,5,9,7,2,1,1
0022301191,2,9.4,1449.4,5,9,7,2,0,1
0022301191,2,9.4,1449.4,5,9,7,2,0,1
0022301191,2,2.5,1442.5,5,9,7,2,1,1
0022301191,2,2.5,1442.5,5,9,7,2,0,1
0022301191,2,0.0,1440.0,5,9,7,2,0,1
0022301191,3,720.0,1440.0,5,9,7,2,0,1
0022301191,3,703.0,1423.0,7,9,7,2,1,1
0022301191,3,679.0,1399.0,7,10,7,3,1,1
0022301191,3,679.0,1399.0,6,10,7,3,0,1
0022301191,3,679.0,1399.0,5,10,7,3,0,1
0022301191,3,669.0,1389.0,5,10,7,3,1,1
0022301191,3,668.0,1388.0,5,10,7,3,1,1
0022301191,3,668.0,1388.0,5,10,8,2,1,1
0022301191,3,658.0,1378.0,5,10,8,2,1,1
0022301191,3,658.0,1378.0,5,10,8,2,1,1
0022301191,3,658.0,1378.0,5,10,8,2,1,1
0022301191,3,653.0,1373.0,5,10,8,2,1,1
0022301191,3,653.0,1373.0,5,10,8,2,1,1
0022301191,3,653.0,1373.0,5,10,8,2,1,1
0022301191,3,633.0,1353.0,3,10,8,2,0,1
0022301191,3,622.0,1342.0,3,10,8,2,1,1
0022301191,3,619.0,1339.0,3,10,8,2,0,1
0022301191,3,602.0,1322.0,3,10,8,2,0,1
0022301191,3,600.0,1320.0,3,10,8,2,1,1
0022301191,3,593.0,1313.0,6,10,8,2,1,1
0022301191,3,564.0,1284.0,6,10,8,2,0,1
0022301191,3,564.0,1284.0,6,10,8,2,0,1
0022301191,3,560.0,1280.0,8,10,8,2,1,1
0022301191,3,541.0,1261.0,5,10,8,2,0,1
0022301191,3,526.0,1246.0,7,10,8,2,1,1
0022301191,3,512.0,1232.0,7,10,8,2,0,1
0022301191,3,498.0,1218.0,9,10,8,2,1,1
0022301191,3,498.0,1218.0,9,10,8,2,1,1
0022301191,3,475.0,1195.0,9,10,8,2,0,1
0022301191,3,473.0,1193.0,9,10,8,2,0,1
0022301191,3,471.0,1191.0,7,10,8,2,0,1
0022301191,3,457.0,1177.0,9,10,8,2,1,1
0022301191,3,435.0,1155.0,7,10,8,2,0,1
0022301191,3,411.0,1131.0,7,10,8,2,1,1
0022301191,3,409.0,1129.0,7,10,8,2,1,1
0022301191,3,407.0,1127.0,7,10,8,2,1,1
0022301191,3,407.0,1127.0,7,10,8,2,1,1
0022301191,3,405.0,1125.0,7,10,8,2,1,1
0022301191,3,403.0,1123.0,9,10,8,2,1,1
0022301191,3,391.0,1111.0,7,10,8,2,0,1
0022301191,3,373.0,1093.0,7,10,8,2,1,1
0022301191,3,371.0,1091.0,7,10,8,2,0,1
0022301191,3,363.0,1083.0,5,10,8,2,0,1
0022301191,3,341.0,1061.0,5,10,8,2,1,1
0022301191,3,338.0,1058.0,5,10,8,2,0,1
0022301191,3,327.0,1047.0,3,10,8,2,0,1
0022301191,3,327.0,1047.0,3,10,8,2,0,1
0022301191,3,327.0,1047.0,3,10,8,2,0,1
0022301191,3,312.0,1032.0,3,10,8,2,1,1
0022301191,3,309.0,1029.0,3,10,8,2,1,1
0022301191,3,307.0,1027.0,5,10,8,2,1,1
0022301191,3,285.0,1005.0,5,10,8,2,0,1
0022301191,3,285.0,1005.0,5,10,8,2,0,1
0022301191,3,281.0,1001.0,7,10,8,2,1,1
0022301191,3,265.0,985.0,7,11,8,3,1,1
0022301191,3,265.0,985.0,7,11,8,3,1,1
0022301191,3,260.0,980.0,7,12,8,4,1,1
0022301191,3,260.0,980.0,6,12,8,4,0,1
0022301191,3,260.0,980.0,5,12,8,4,0,1
0022301191,3,260.0,980.0,4,12,8,4,0,1
0022301191,3,250.0,970.0,4,12,8,4,1,1
0022301191,3,250.0,970.0,4,12,8,4,1,1
0022301191,3,249.0,969.0,4,12,8,4,0,1
0022301191,3,238.0,958.0,4,12,8,4,0,1
0022301191,3,235.0,955.0,4,12,8,4,1,1
0022301191,3,219.0,939.0,6,12,8,4,1,1
0022301191,3,200.0,920.0,6,13,8,5,1,1
0022301191,3,200.0,920.0,6,13,8,5,1,1
0022301191,3,200.0,920.0,6,13,8,5,1,1
0022301191,3,196.0,916.0,6,13,8,5,0,1
0022301191,3,196.0,916.0,6,13,8,5,0,1
0022301191,3,195.0,915.0,6,13,8,5,1,1
0022301191,3,185.0,905.0,9,13,8,5,1,1
0022301191,3,167.0,887.0,9,14,8,6,1,1
0022301191,3,167.0,887.0,8,14,8,6,0,1
0022301191,3,167.0,887.0,8,14,8,6,0,1
0022301191,3,167.0,887.0,8,14,8,6,0,1
0022301191,3,167.0,887.0,7,14,8,6,0,1
0022301191,3,157.0,877.0,7,14,9,5,0,1
0022301191,3,150.0,870.0,10,14,9,5,1,1
0022301191,3,127.0,847.0,8,14,9,5,0,1
0022301191,3,107.0,827.0,10,14,9,5,1,1
0022301191,3,90.0,810.0,10,14,9,5,0,1
0022301191,3,88.0,808.0,10,14,9,5,1,1
0022301191,3,74.0,794.0,10,14,9,5,1,1
0022301191,3,72.0,792.0,10,14,9,5,1,1
0022301191,3,72.0,792.0,10,14,10,4,1,1
0022301191,3,72.0,792.0,10,14,10,4,1,1
0022301191,3,72.0,792.0,10,14,10,4,1,1
0022301191,3,72.0,792.0,10,14,10,4,1,1
0022301191,3,64.0,784.0,10,14,11,3,1,1
0022301191,3,64.0,784.0,11,14,11,3,1,1
0022301191,3,64.0,784.0,12,14,11,3,1,1
0022301191,3,54.8,774.8,12,14,12,2,1,1
0022301191,3,54.8,774.8,12,14,12,2,0,1
0022301191,3,47.6,767.6,12,14,13,1,0,1
0022301191,3,47.6,767.6,13,14,13,1,1,1
0022301191,3,47.6,767.6,14,14,13,1,1,1
0022301191,3,28.4,748.4,11,14,13,1,0,1
0022301191,3,10.7,730.7,11,14,13,1,1,1
0022301191,3,6.4,726.4,11,14,13,1,0,1
0022301191,3,2.8,722.8,11,15,13,2,0,1
0022301191,3,2.8,722.8,10,15,13,2,0,1
0022301191,3,2.8,722.8,9,15,13,2,0,1
0022301191,3,0.2,720.2,9,15,13,2,1,1
0022301191,3,0.1,720.1,9,15,13,2,1,1
0022301191,3,0.0,720.0,9,15,13,2,1,1
0022301191,4,720.0,720.0,9,15,13,2,1,1
0022301191,4,708.0,708.0,9,15,13,2,0,1
0022301191,4,706.0,706.0,9,15,13,2,0,1
0022301191,4,703.0,703.0,9,15,13,2,0,1
0022301191,4,699.0,699.0,9,15,13,2,1,1
0022301191,4,686.0,686.0,12,15,13,2,1,1
0022301191,4,672.0,672.0,12,15,13,2,0,1
0022301191,4,669.0,669.0,12,15,13,2,1,1
0022301191,4,650.0,650.0,12,15,13,2,1,1
0022301191,4,650.0,650.0,12,15,13,2,1,1
0022301191,4,644.0,644.0,12,15,13,2,0,1
0022301191,4,644.0,644.0,12,15,13,2,0,1
0022301191,4,633.0,633.0,14,15,13,2,1,1
0022301191,4,612.0,612.0,14,15,13,2,0,1
0022301191,4,609.0,609.0,14,15,13,2,0,1
0022301191,4,603.0,603.0,14,15,13,2,0,1
0022301191,4,599.0,599.0,14,15,13,2,1,1
0022301191,4,581.0,581.0,14,15,13,2,1,1
0022301191,4,579.0,579.0,14,15,13,2,1,1
0022301191,4,579.0,579.0,14,15,14,1,1,1
0022301191,4,579.0,579.0,14,15,14,1,1,1
0022301191,4,572.0,572.0,14,15,14,1,1,1
0022301191,4,569.0,569.0,14,15,14,1,1,1
0022301191,4,567.0,567.0,14,15,14,1,1,1
0022301191,4,567.0,567.0,14,15,14,1,1,1
0022301191,4,555.0,555.0,14,15,15,0,1,1
0022301191,4,555.0,555.0,15,15,15,0,1,1
0022301191,4,555.0,555.0,15,15,15,0,1,1
0022301191,4,555.0,555.0,16,15,15,0,1,1
0022301191,4,541.0,541.0,16,15,15,0,0,1
0022301191,4,541.0,541.0,16,15,15,0,0,1
0022301191,4,538.0,538.0,18,15,15,0,1,1
0022301191,4,519.0,519.0,18,15,15,0,0,1
0022301191,4,519.0,519.0,18,15,15,0,0,1
0022301191,4,517.0,517.0,20,15,15,0,1,1
0022301191,4,517.0,517.0,20,15,15,0,1,1
0022301191,4,499.0,499.0,18,15,15,0,0,1
0022301191,4,477.0,477.0,20,15,15,0,1,1
0022301191,4,468.0,468.0,20,16,15,1,1,1
0022301191,4,462.0,462.0,20,16,15,1,0,1
0022301191,4,459.0,459.0,20,16,15,1,1,1
0022301191,4,453.0,453.0,20,16,16,0,1,1
0022301191,4,453.0,453.0,20,16,16,0,1,1
0022301191,4,453.0,453.0,21,16,16,0,1,1
0022301191,4,453.0,453.0,22,16,16,0,1,1
0022301191,4,434.0,434.0,22,16,16,0,0,1
0022301191,4,434.0,434.0,22,16,16,0,0,1
0022301191,4,430.0,430.0,25,16,16,0,1,1
0022301191,4,429.0,429.0,25,16,16,0,1,1
0022301191,4,429.0,429.0,25,16,16,0,1,1
0022301191,4,429.0,429.0,25,16,16,0,1,1
0022301191,4,429.0,429.0,25,16,16,0,1,1
0022301191,4,429.0,429.0,25,16,16,0,1,1
0022301191,4,429.0,429.0,25,16,16,0,1,1
0022301191,4,429.0,429.0,25,16,16,0,1,1
0022301191,4,417.0,417.0,23,16,16,0,0,1
0022301191,4,394.0,394.0,26,16,16,0,1,1
0022301191,4,382.0,382.0,24,16,16,0,0,1
0022301191,4,359.0,359.0,26,16,16,0,1,1
0022301191,4,345.0,345.0,24,16,16,0,0,1
0022301191,4,326.0,326.0,24,16,16,0,1,1
0022301191,4,326.0,326.0,24,16,16,0,1,1
0022301191,4,316.0,316.0,24,16,16,0,1,1
0022301191,4,316.0,316.0,24,16,16,0,1,1
0022301191,4,316.0,316.0,24,16,16,0,1,1
0022301191,4,316.0,316.0,24,16,16,0,1,1
0022301191,4,316.0,316.0,24,16,16,0,1,1
0022301191,4,305.0,305.0,24,16,16,0,0,1
0022301191,4,305.0,305.0,24,16,16,0,0,1
0022301191,4,305.0,305.0,24,16,16,0,1,1
0022301191,4,291.0,291.0,24,16,17,-1,1,1
0022301191,4,284.0,284.0,27,16,17,-1,1,1
0022301191,4,263.0,263.0,27,16,17,-1,0,1
0022301191,4,263.0,263.0,27,16,17,-1,0,1
0022301191,4,237.0,237.0,27,16,17,-1,1,1
0022301191,4,234.0,234.0,27,16,17,-1,0,1
0022301191,4,233.0,233.0,27,17,17,0,0,1
0022301191,4,233.0,233.0,27,17,17,0,0,1
0022301191,4,233.0,233.0,27,17,17,0,0,1
0022301191,4,224.0,224.0,27,17,17,0,0,1
0022301191,4,220.0,220.0,27,17,17,0,1,1
0022301191,4,200.0,200.0,30,17,17,0,1,1
0022301191,4,185.0,185.0,30,17,17,0,0,1
0022301191,4,183.0,183.0,30,17,17,0,1,1
0022301191,4,176.0,176.0,30,17,17,0,1,1
0022301191,4,172.0,172.0,30,17,17,0,0,1
0022301191,4,162.0,162.0,28,17,17,0,0,1
0022301191,4,148.0,148.0,28,17,17,0,1,1
0022301191,4,148.0,148.0,28,17,17,0,1,1
0022301191,4,142.0,142.0,28,17,17,0,0,1
0022301191,4,142.0,142.0,28,17,17,0,0,1
0022301191,4,139.0,139.0,30,17,17,0,1,1
0022301191,4,129.0,129.0,30,18,17,1,1,1
0022301191,4,125.0,125.0,30,19,17,2,1,1
0022301191,4,116.0,116.0,30,19,17,2,0,1
0022301191,4,114.0,114.0,30,19,17,2,1,1
0022301191,4,103.0,103.0,30,19,17,2,1,1
0022301191,4,100.0,100.0,30,19,17,2,0,1
0022301191,4,91.0,91.0,27,19,17,2,0,1
0022301191,4,81.0,81.0,27,19,17,2,1,1
0022301191,4,81.0,81.0,27,19,17,2,1,1
0022301191,4,77.0,77.0,25,19,17,2,0,1
0022301191,4,60.0,60.0,25,19,18,1,0,1
0022301191,4,60.0,60.0,26,19,18,1,1,1
0022301191,4,60.0,60.0,27,19,18,1,1,1
0022301191,4,55.9,55.9,25,19,18,1,0,1
0022301191,4,36.8,36.8,25,19,18,1,1,1
0022301191,4,31.3,31.3,25,19,18,1,0,1
0022301191,4,28.5,28.5,25,19,18,1,0,1
0022301191,4,23.3,23.3,25,19,18,1,1,1
0022301191,4,1.9,1.9,25,19,18,1,1,1
0022301191,4,0.0,0.0,25,19,18,1,1,1
0022301189,1,720.0,2880.0,0,0,0,0,0,1
0022301189,1,720.0,2880.0,0,0,0,0,0,1
0022301189,1,698.0,2858.0,3,0,0,0,1,1
0022301189,1,682.0,2842.0,3,0,0,0,0,1
0022301189,1,680.0,2840.0,3,0,0,0,1,1
0022301189,1,672.0,2832.0,3,0,0,0,1,1
0022301189,1,671.0,2831.0,3,0,0,0,0,1
0022301189,1,652.0,2812.0,3,0,0,0,0,1
0022301189,1,650.0,2810.0,3,0,0,0,1,1
0022301189,1,645.0,2805.0,3,0,0,0,1,1
0022301189,1,645.0,2805.0,3,0,0,0,1,1
0022301189,1,634.0,2794.0,1,0,0,0,0,1
0022301189,1,620.0,2780.0,1,0,0,0,1,1
0022301189,1,617.0,2777.0,1,0,0,0,0,1
0022301189,1,608.0,2768.0,-1,0,0,0,0,1
0022301189,1,608.0,2768.0,-1,1,0,1,0,1
0022301189,1,608.0,2768.0,-2,1,0,1,0,1
0022301189,1,589.0,2749.0,1,1,0,1,1,1
0022301189,1,577.0,2737.0,1,1,0,1,0,1
0022301189,1,575.0,2735.0,1,1,0,1,1,1
0022301189,1,572.0,2732.0,1,1,1,0,1,1
0022301189,1,572.0,2732.0,2,1,1,0,1,1
0022301189,1,572.0,2732.0,3,1,1,0,1,1
0022301189,1,553.0,2713.0,3,2,1,1,1,1
0022301189,1,553.0,2713.0,2,2,1,1,0,1
0022301189,1,553.0,2713.0,1,2,1,1,0,1
0022301189,1,553.0,2713.0,0,2,1,1,0,1
0022301189,1,543.0,2703.0,0,2,1,1,1,1
0022301189,1,530.0,2690.0,0,2,1,1,0,1
0022301189,1,530.0,2690.0,0,2,1,1,0,1
0022301189,1,520.0,2680.0,0,2,1,1,1,1
0022301189,1,520.0,2680.0,0,2,1,1,1,1
0022301189,1,515.0,2675.0,-2,2,1,1,0,1
0022301189,1,499.0,2659.0,-2,2,1,1,1,1
0022301189,1,497.0,2657.0,-2,2,1,1,0,1
0022301189,1,489.0,2649.0,-2,2,1,1,0,1
0022301189,1,489.0,2649.0,-2,2,1,1,0,1
0022301189,1,484.0,2644.0,-2,2,1,1,1,1
0022301189,1,480.0,2640.0,-2,2,1,1,0,1
0022301189,1,471.0,2631.0,-4,2,1,1,0,1
0022301189,1,454.0,2614.0,-4,2,1,1,1,1
0022301189,1,451.0,2611.0,-4,2,1,1,0,1
0022301189,1,446.0,2606.0,-4,2,1,1,0,1
0022301189,1,443.0,2603.0,-4,2,1,1,1,1
0022301189,1,436.0,2596.0,-4,2,2,0,1,1
0022301189,1,426.0,2586.0,-4,2,2,0,1,1
0022301189,1,425.0,2585.0,-4,2,2,0,1,1
0022301189,1,425.0,2585.0,-2,2,2,0,1,1
0022301189,1,415.0,2575.0,-2,3,2,1,1,1
0022301189,1,415.0,2575.0,-2,3,2,1,1,1
0022301189,1,415.0,2575.0,-3,3,2,1,0,1
0022301189,1,415.0,2575.0,-3,3,2,1,0,1
0022301189,1,409.0,2569.0,-3,3,2,1,1,1
0022301189,1,387.0,2547.0,-3,3,2,1,1,1
0022301189,1,387.0,2547.0,-3,3,2,1,0,1
0022301189,1,380.0,2540.0,-3,3,2,1,0,1
0022301189,1,372.0,2532.0,-3,3,3,0,0,1
0022301189,1,372.0,2532.0,-3,3,3,0,1,1
0022301189,1,372.0,2532.0,-3,3,3,0,1,1
0022301189,1,357.0,2517.0,-3,3,3,0,1,1
0022301189,1,353.0,2513.0,-3,3,3,0,0,1
0022301189,1,345.0,2505.0,-3,3,3,0,0,1
0022301189,1,345.0,2505.0,-3,3,3,0,0,1
0022301189,1,342.0,2502.0,-3,3,3,0,1,1
0022301189,1,341.0,2501.0,-3,3,3,0,1,1
0022301189,1,340.0,2500.0,-3,3,3,0,1,1
0022301189,1,339.0,2499.0,-3,3,3,0,1,1
0022301189,1,337.0,2497.0,-1,3,3,0,1,1
0022301189,1,322.0,2482.0,-1,3,3,0,0,1
0022301189,1,322.0,2482.0,-1,3,3,0,1,1
0022301189,1,308.0,2468.0,1,3,3,0,1,1
0022301189,1,299.0,2459.0,1,3,3,0,0,1
0022301189,1,299.0,2459.0,1,3,3,0,1,1
0022301189,1,299.0,2459.0,1,3,3,0,1,1
0022301189,1,299.0,2459.0,1,3,3,0,1,1
0022301189,1,289.0,2449.0,1,3,3,0,1,1
0022301189,1,285.0,2445.0,1,3,3,0,0,1
0022301189,1,271.0,2431.0,1,3,3,0,0,1
0022301189,1,269.0,2429.0,1,3,3,0,0,1
0022301189,1,269.0,2429.0,1,4,3,1,0,1
0022301189,1,269.0,2429.0,1,4,3,1,0,1
0022301189,1,263.0,2423.0,1,4,3,1,0,1
0022301189,1,263.0,2423.0,1,4,3,1,1,1
0022301189,1,248.0,2408.0,1,4,3,1,1,1
0022301189,1,243.0,2403.0,1,4,3,1,1,1
0022301189,1,241.0,2401.0,3,4,3,1,1,1
0022301189,1,241.0,2401.0,3,4,3,1,1,1
0022301189,1,241.0,2401.0,3,4,3,1,1,1
0022301189,1,241.0,2401.0,3,4,3,1,1,1
0022301189,1,231.0,2391.0,1,4,3,1,0,1
0022301189,1,217.0,2377.0,1,4,4,0,0,1
0022301189,1,217.0,2377.0,2,4,4,0,1,1
0022301189,1,217.0,2377.0,2,4,4,0,1,1
0022301189,1,217.0,2377.0,3,4,4,0,1,1
0022301189,1,216.0,2376.0,3,5,4,1,1,1
0022301189,1,216.0,2376.0,2,5,4,1,0,1
0022301189,1,216.0,2376.0,2,5,4,1,0,1
0022301189,1,216.0,2376.0,1,5,4,1,0,1
0022301189,1,206.0,2366.0,1,5,4,1,1,1
0022301189,1,204.0,2364.0,1,5,4,1,0,1
0022301189,1,187.0,2347.0,1,5,4,1,0,1
0022301189,1,184.0,2344.0,1,5,4,1,1,1
0022301189,1,181.0,2341.0,1,5,4,1,1,1
0022301189,1,158.0,2318.0,-1,5,4,1,0,1
0022301189,1,148.0,2308.0,-1,5,5,0,0,1
0022301189,1,148.0,2308.0,-1,5,5,0,0,1
0022301189,1,148.0,2308.0,-1,5,5,0,0,1
0022301189,1,135.0,2295.0,-1,5,5,0,1,1
0022301189,1,118.0,2278.0,-1,5,5,0,0,1
0022301189,1,115.0,2275.0,-1,5,5,0,1,1
0022301189,1,107.0,2267.0,-1,6,5,1,1,1
0022301189,1,107.0,2267.0,-1,6,5,1,1,1
0022301189,1,107.0,2267.0,-1,6,5,1,1,1
0022301189,1,92.0,2252.0,-1,6,5,1,0,1
0022301189,1,89.0,2249.0,-1,6,5,1,1,1
0022301189,1,72.0,2232.0,1,6,5,1,1,1
0022301189,1,59.4,2219.4,-1,6,5,1,0,1
0022301189,1,45.4,2205.4,-1,6,6,0,0,1
0022301189,1,45.4,2205.4,0,6,6,0,1,1
0022301189,1,45.4,2205.4,1,6,6,0,1,1
0022301189,1,31.5,2191.5,1,7,6,1,1,1
0022301189,1,31.5,2191.5,1,7,6,1,0,1
0022301189,1,31.5,2191.5,1,7,6,1,0,1
0022301189,1,31.5,2191.5,1,7,6,1,0,1
0022301189,1,31.5,2191.5,0,7,6,1,0,1
0022301189,1,22.8,2182.8,0,7,7,0,0,1
0022301189,1,22.8,2182.8,1,7,7,0,1,1
0022301189,1,22.8,2182.8,1,7,7,0,1,1
0022301189,1,22.8,2182.8,2,7,7,0,1,1
0022301189,1,4.5,2164.5,0,7,7,0,0,1
0022301189,1,0.0,2160.0,0,7,7,0,1,1
0022301189,1,0.0,2160.0,0,7,7,0,1,1
0022301189,2,720.0,2160.0,0,7,7,0,1,1
0022301189,2,701.0,2141.0,0,7,7,0,0,1
0022301189,2,694.0,2134.0,0,7,7,0,0,1
0022301189,2,694.0,2134.0,0,7,7,0,0,1
0022301189,2,693.0,2133.0,0,7,7,0,1,1
0022301189,2,681.0,2121.0,0,7,8,-1,1,1
0022301189,2,681.0,2121.0,0,7,8,-1,1,1
0022301189,2,681.0,2121.0,0,7,8,-1,1,1
0022301189,2,675.0,2115.0,0,7,9,-2,1,1
0022301189,2,675.0,2115.0,1,7,9,-2,1,1
0022301189,2,661.0,2101.0,1,7,9,-2,1,1
0022301189,2,658.0,2098.0,1,7,9,-2,0,1
0022301189,2,652.0,2092.0,1,7,9,-2,0,1
0022301189,2,652.0,2092.0,1,7,9,-2,0,1
0022301189,2,652.0,2092.0,1,7,9,-2,0,1
0022301189,2,634.0,2074.0,-1,7,9,-2,0,1
0022301189,2,609.0,2049.0,-1,7,9,-2,1,1
